"file_path","label","target","start_sec","duration_sec","rms_dbfs","split","source_dataset","source_folder","source_file"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_69b23f765f.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211021_S_202_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f02df476c6.mp3","bicycle","1","26.0","2.0","-36.311","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211023_S_202_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_4aa58497ac.mp3","bicycle","1","24.0","2.0","-26.871","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_89fcd7a4c7.mp3","bicycle","1","18.0","2.0","-38.501","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_6d5ceaebd0.mp3","bicycle","1","6.0","2.0","-19.226","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_669ed15c0e.mp3","bicycle","1","16.0","2.0","-28.916","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_e35e034ec4.mp3","bicycle","1","4.0","2.0","-18.838","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f00fe43ec3.mp3","bicycle","1","4.0","2.0","-18.838","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_0f5d3744d3.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211031_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_e35e034ec4.mp3","bicycle","1","18.0","2.0","-30.416","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_1a2cdb63df.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_b5bf57a847.mp3","bicycle","1","22.0","2.0","-26.679","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_027_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c420ae5172.mp3","bicycle","1","12.0","2.0","-31.586","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211024_S_202_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c00c161b25.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211024_S_202_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_775f8e0909.mp3","bicycle","1","30.0","2.0","-23.208","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_4eab781bf1.mp3","bicycle","1","6.0","2.0","-19.226","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_020_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f00fe43ec3.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_3cbbf9c2eb.mp3","bicycle","1","22.0","2.0","-30.209","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a83623052f.mp3","bicycle","1","20.0","2.0","-29.083","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_dc729acbc9.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_012_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_78df90835d.mp3","bicycle","1","20.0","2.0","-25.799","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211021_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_775f8e0909.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_701b3d189d.mp3","bicycle","1","34.0","2.0","-26.46","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_545fccc303.mp3","bicycle","1","22.0","2.0","-37.329","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_033_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_4aa58497ac.mp3","bicycle","1","8.0","2.0","-24.055","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f632f9f496.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_019_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_aa5901dfe5.mp3","bicycle","1","22.0","2.0","-30.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_022_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c6fb3b0671.mp3","bicycle","1","16.0","2.0","-29.138","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c6fb3b0671.mp3","bicycle","1","30.0","2.0","-24.774","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_588432c8bc.mp3","bicycle","1","22.0","2.0","-36.635","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_8acccd8358.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211024_S_202_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a3c755c30e.mp3","bicycle","1","32.0","2.0","-32.144","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c00c161b25.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211024_S_202_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_bf505c6a9c.mp3","bicycle","1","6.0","2.0","-19.226","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_89fcd7a4c7.mp3","bicycle","1","32.0","2.0","-38.871","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_029_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a65f576352.mp3","bicycle","1","26.0","2.0","-31.315","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_028_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_3f64be5909.mp3","bicycle","1","20.0","2.0","-36.94","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_fb5ecd45dd.mp3","bicycle","1","14.0","2.0","-22.553","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_D_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_947db8540c.mp3","bicycle","1","20.0","2.0","-18.716","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211113_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_d4d242a579.mp3","bicycle","1","8.0","2.0","-42.473","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a2d5a3b7dd.mp3","bicycle","1","20.0","2.0","-24.565","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_5f20900b28.mp3","bicycle","1","14.0","2.0","-31.495","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_021_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_0e83dd3e48.mp3","bicycle","1","28.0","2.0","-31.987","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f68cf89396.mp3","bicycle","1","10.0","2.0","-24.757","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_032_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_5b4d07f2c7.mp3","bicycle","1","26.0","2.0","-34.469","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_030_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_775f8e0909.mp3","bicycle","1","14.0","2.0","-32.528","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_cb03fec818.mp3","bicycle","1","28.0","2.0","-20.17","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_ae3da78d38.mp3","bicycle","1","26.0","2.0","-40.793","val","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_1bc9f62fef.mp3","bicycle","1","4.0","2.0","-18.838","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_947db8540c.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211113_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a3b7cbec6d.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_017_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_62187e7b40.mp3","bicycle","1","2.0","2.0","-18.787","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_fb5ecd45dd.mp3","bicycle","1","22.0","2.0","-34.352","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_D_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_e98aadb79c.mp3","bicycle","1","24.0","2.0","-26.227","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a2d5a3b7dd.mp3","bicycle","1","12.0","2.0","-23.106","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c58e3ce758.mp3","bicycle","1","14.0","2.0","-36.565","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_016_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_57d81ea4e0.mp3","bicycle","1","16.0","2.0","-42.278","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211027_S_202_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f8b05cad48.mp3","bicycle","1","14.0","2.0","-21.997","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_4aa58497ac.mp3","bicycle","1","18.0","2.0","-24.326","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_405eb77b85.mp3","bicycle","1","20.0","2.0","-30.924","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_cc4b0a8988.mp3","bicycle","1","14.0","2.0","-25.694","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_018_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_b20149f290.mp3","bicycle","1","24.0","2.0","-27.359","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211018_S_202_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_e14e52210c.mp3","bicycle","1","26.0","2.0","-22.43","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211021_S_202_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_c8231e5e39.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_036_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_88b6cd6564.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_6d5ceaebd0.mp3","bicycle","1","20.0","2.0","-32.259","val","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_3f64be5909.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_6fb4112b91.mp3","bicycle","1","12.0","2.0","-37.933","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_024_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_947db8540c.mp3","bicycle","1","24.0","2.0","-25.407","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211113_S_202_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_3f64be5909.mp3","bicycle","1","26.0","2.0","-37.268","train","soundkey_dataset::bicycle","Validation/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_f8b05cad48.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_b5bf57a847.mp3","bicycle","1","26.0","2.0","-25.502","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_027_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_588432c8bc.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_fb5ecd45dd.mp3","bicycle","1","8.0","2.0","-29.39","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211016_S_202_D_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_b20149f290.mp3","bicycle","1","26.0","2.0","-28.326","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211018_S_202_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_d2ba67321d.mp3","bicycle","1","18.0","2.0","-35.049","test","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_025_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_2c1cb96d3b.mp3","bicycle","1","26.0","2.0","-32.79","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_5b4d07f2c7.mp3","bicycle","1","6.0","2.0","-19.226","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_030_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_669ed15c0e.mp3","bicycle","1","2.0","2.0","-18.787","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211017_S_202_D_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\bicycle\soundkey_dataset__bicycle_a5947950c2.mp3","bicycle","1","0.0","2.0","-24.725","train","soundkey_dataset::bicycle","Training/원본데이터/bicycle","AI174_2.자전거_S-211105_S_202_C_010_0001.mp3"
